,repo,commit,message
381,puppet-zaqar,b25f7f6277cf0f008fcfebee2a88d96de8418115,"Avoid hard-coding OS user/group in each manifest

and replace hard-codes by definition in params.pp .

Change-Id: Iadd122b33ac826902468541263f87176a556bd30
"
382,puppet-tacker,59babeddfe3a13c4252e845ec274b464d64c5358,"Support more parameters to define/tune api behavior

Change-Id: Ic05d0cddfaccab6759b4d587e0fbc0bcff01977b
"
383,puppet-tacker,caec9bd63e86d128fd05c39d1a9157fc9fbd0a4a,"Ensure [DEFAULT] auth_strategy is set

This change ensures the [DEFAULT] auth_strategy is set. Otherwise
setting the parameter to non-default value doesn't take any effect.

Change-Id: I3fddb08c83dc6bbf10d395c8601e9982de79954f
"
384,puppet-tacker,85fea36caec3c5325da4a88fddc8c952ac5595db,"Avoid hard-coding OS user/group in each manifest

and replace hard-codes by definition in params.pp .

Change-Id: I58513948f3501a97c04e9fa1474d6e944cf830d2
"
385,puppet-tacker,10eda6e7802ee28855ea2a8012b920d63b0b40a2,"Allow customizing api-paste.ini file

This change introduces a new resource type and the corresponding puppet
parameter to allow managing records in api-paste.ini.

Change-Id: I92df917887da3220dfb7c7ed10fac123f01af1aa
"
386,puppet-tacker,f96713663994e49278297db5acf64cedc8473328,"Remove deprecated database_min_pool_size

... because it was deprecated during Ussuri cycle.

Change-Id: I96f9a5df709f2b4ed0fbcbe6a3e3831d99d983c5
"
387,puppet-ec2api,d57cc885f1ed94cb81bec70df95f20fa4b3c94d4,"Ensure [DEFAULT] ssl_insecure is removed by default

... instead of leaving the parameter unmanaged.

Change-Id: Ic549c6f05e55d4b1249a2c068935b26cae81401b
"
388,puppet-ec2api,1a1b899275627d59a68264fa824a95b0451a59f2,"Fix typos in parameter descriptions

Change-Id: I145c1230a44e352d180a0286865ee1e81ef00c7d
"
389,puppet-ec2api,c1b264f37ec1e29a6e27a47a7f3962839d868fa9,"Remove deprecated use_tpool parameter

... because it was deprecated during Yoga cycle[1].

[1] 1b1e2eb80943ffab29b7efc46f5907096806926c

Change-Id: I51c0e0f0519a3802adecc8473640bbb5219d87b6
"
390,puppet-ec2api,e3f44b4ef56a8db870bfbbb8285534b7c21b86cd,"Replace deprecated [DEFAULT] ssl_* parameters

The ssl_* parameters in the [DEFAULT] sections were deprecated and
the [ssl] parameters should be used instead[1].

[1] 2e2940d1e17706b9d6367ff1783bde9d41891bfa

Change-Id: If5ee27626b778bda4d8cb47162691f3cced35955
"
391,puppet-ec2api,a72e6fe9496602d03807155dd7a1ee39a243323d,"Deprecate support for [DEFAULT] ssl_insecure

... because the parameter was already removed[1].

The ssl_ca_file parameter is left because it is still used by
the oslo_service library.

[1] 5fc752ca6fd1588cc04f3073d1c300d985581041

Change-Id: Ia1035589c68790239c6619f4f3f9b33d7b5ae66a
"
392,puppet-ec2api,1b1e2eb80943ffab29b7efc46f5907096806926c,"Deprecate use_tpool parameter

The [DEFAULT] use_tpool parameter has been deprecated in favor of
the new [database] use_tpool parameter. Also, even the new parameter
has been deprecated by during Xena release[2].

[2] 74c6bf266e0b86ceb4726cad9268f134d423bae8

Change-Id: I93fabb8d131e51c18f4a5220f2f0f47ad318bb58
"
393,puppet-ec2api,aae2074b2eab5d8b92b9bd56a8414c571080261d,"Merge ""Add socket keepalive options for the pymemcache backend"""
394,puppet-ec2api,5cab8110a43628206a7e686e95484b7cceb11603,"Avoid hard-coding OS user/group in each manifest

and replace hard-codes by definition in params.pp .

Change-Id: I9c96dc528b86ab8243fffcf408e09876960f882f
"
395,puppet-pacemaker,397fbfd47097260ed75bd34d4e23b8cac335a43f,"Add fence_watchdog (sbd) stonith agent

This commit adds a new stonith agent ""fence_watchdog"", allowing
operators to define a stonith device called ""watchdog"" (name is
hard coded in pacemaker) and eventually add this to the clusters
stonith topology.

Since this is a special dummy stonith device it is exempted from
having a constraint rule preventing it from running on the same
cluster nodes that is in charge of monitoring.

The ""watchdog"" resource needs the sbd daemon to be enabled and
depends on a valid watchdog timer device - either phisical or
virtual - to perform self-fencing when required.

Change-Id: Id010a392df0047d53dfab1c21cc78021c8c1aabf
"
396,puppet-pacemaker,099af1d0dabdb2ddab203eb66136619ab3647db0,"Expose run_arping to control IP collisions detection

The IPaddr2 resource-agent offers the option to run arping
for IPv4 collision detection.
This commit exposes the run_arping parameter, allowing operators
to eventually enable it via hieradata setting:

pacemaker::resource::ip::run_arping: true


Change-Id: I912080a8a9b8002e96d5e37f8e3dfda13f4250db
"
397,puppet-pacemaker,a0a0fc2fa8872dc60284b31161def2b128ba8966,"Avoid pick_default to detect promoted_max

This fixes the regression caused by [1], and avoid usage of
pick_default, which converts undef to an empty string ('').

Usage of an empty string causes type validation failure later when
the pcmk_bundle resource is defined.

[1] c332d43db6b81d44f56a5a4a67d9988df763b4de

Closes-Bug: #1995565
Change-Id: Ib909f45b237a478119d4f90ce9f7b752668bad9d
"
398,puppet-pacemaker,c332d43db6b81d44f56a5a4a67d9988df763b4de,"bundle: Refactor handling of masters/promoted_max

... to avoid the following warning message.

  Warning: Unknown variable: 'used_promoted_max'.

Change-Id: I9a1f5e2c6d5ef655f3dc681bb10c7ff9e4281c49
"
399,puppet-pacemaker,8b88f000bc2afa7801740a484fbade67926fcd5b,"Replace hiera by lookup

The hiera function is deprecated and does not work with the latest
hieradata version 5. It should be replaced by the new lookup
function[1].

[1] https://puppet.com/docs/puppet/7/hiera_automatic.html

With the lookup function, we can define value type and merge behavior,
but these are kept default at this moment to limit scope of this change
to just simple replacement. Adding value type might be useful to make
sure the value is in expected type (especially when a boolean value is
expected), but we will revisit that later.

example:
lookup(<NAME>, [<VALUE TYPE>], [<MERGE BEHAVIOR>], [<DEFAULT VALUE>])

Change-Id: If206d72caf78cb3a524a1b8eb9ad4399ee4e3ce0
"
400,puppet-pacemaker,e0fa810d23a564cfb3a840268693d63e6ee7994a,"Do not install fence-agent packages in base manifests

... because the required package is pulled by individual resource
types to manage stonith resources.

Related-Bug: #1958653
Change-Id: I5183c6977002a7be0d6f3c03670205bc11334658
"
401,puppet-pacemaker,34bf907131041d3f11c6d1ace407651b550afbd1,"Fix duplicate declaration of package resource

This change replaces ensure_resource('package', ... ) by
ensure_packages, which automatically converts ensure value to avoid
conflict caused by present vs installed.

Also, the ignored pacemaker::install::ensure is fixed by this change.

Closes-Bug: #1958653
Change-Id: I0cb2e32bbfcd056f4429b03d7ba67aaff8a5a760
"
402,puppet-pacemaker,9f2e6f10a4883041cc3a086ee85be807af6bd4a0,"Only install required/supported fence agents

This change replaces fence-agents-all package to fence-agents-redfish,
fence-agents-ipmilan, fence-agents-kdump and fence-agents-rhevm.

The same is proposed in
https://review.opendev.org/c/openstack/tripleo-puppet-elements/+/818184

This change also fixes failure in unit tests, caused by the following
warning message shown by the pcs command.

Warning: stonith option 'passwd' is deprecated and should not be used,
use 'password' instead

Closes-Bug: #1955559
Related-Bug: #1955572
Signed-off-by: Chandan Kumar (raukadah) <chkumar@redhat.com>
Change-Id: I8f5c04cea4afb8f46a8da5ab639ac984bac36cca
"
403,puppet-pacemaker,e3df586ef75605cf3a047591921fcbfd94419ec8,"Fix idempotency regex during scale-up check

When a new node must be added in the cluster, an Exec resource
calls pcs, only if the node is not already present in the cluster.
The current regex doesn't match pcs' output because of a
unecessary beg-of-line marker, so fix it accordingly.

Change-Id: Ie0f549ba968f4f11b30705cc9c80856186dfccda
Closes-Bug: #1950294
"
404,puppet-pacemaker,d3a119e9e1ef8af57e8aa781122a4e1b3892c655,"Make sure we wait for the cluster before setting resource_default_op

Same as all other resources, we need to make sure the cluster is up
before trying to create resource defaults ops.

Change-Id: Ic85628f8844ded5584d90b4848d86961902d204c
"
405,puppet-pacemaker,c08236d8c70fd8ff5030727749e3b807e2f42dff,"Replace the deprecated is_ipv6_address function

The is_ipv6_address function in puppetlabs-stdlib is deprecated since
4.13.0[1] and usage of the function shows the warning message.

[1] https://github.com/puppetlabs/puppetlabs-stdlib/commit/6d185bdaa19f698270a0df4b0a0c05618864b955

Change-Id: If4e2277781711ca96b7ddc2bb8d3115107940a4d
"
406,puppet-pacemaker,bc4cc7899cb0530b74315a025496a1a8f86cb8d3,"Support fence_kubevirt apiversion parameter

Add apiversion parameter support added in fence_kubevirt via:
https://github.com/ClusterLabs/fence-agents/pull/433

Change-Id: I837474c42592683dc4fffbe787e00fa2e15efb91
"
407,puppet-pacemaker,744f3b78aa4c3eaa3796af459a7ed2c44af941e9,"Add support for fence_kubevirt fencing agent

This adds support for new fence_kubevirt kubevirt (CNV)
fencing agent, where CNV virtual machines acting as cluster nodes:
https://github.com/ClusterLabs/fence-agents/pull/412

Change-Id: I18fd2297063c7157d6b743c7fc9c161bf23dca39
"
408,puppet-pacemaker,4399c3a8340598e17ac177acac22399a2e906fa5,"Fix up cluster_setup_extras usage

This pairs with https://review.opendev.org/c/openstack/puppet-tripleo/+/739933.

Starting with pcs 0.10 (CentOS/RHEL 8) the arguments to pcs cluster setup changed completely
in an incompatible way and in fact are ignored by puppet-pacemaker.

This review makes sure ${cluster_setup_extras_real} is taken into account when the cluster
is set up via pcs 0.10, addressing LP#1886789.

Related-Bug: #1886789
Change-Id: I1dc3a72a51a4f816bb79986e845798d869223ffe
"
409,puppet-vswitch,0dabc235ad32e53906ab99273af9fd0d2814a984,"Merge ""Add support for other_config:vhost-postcopy-support"""
410,puppet-vswitch,0cb8438f861537d95e80169d1d60dfe2bfd8e492,"Merge ""Allow configuring PMD Auto Load Balancing"""
411,puppet-vswitch,da254076b8d1d99b3910fdb5e5b16171cc06b000,"Merge ""Ensure boolean values"""
412,puppet-vswitch,28031fa70052a93d505d5239f8fb6a348386d8cc,"Add support for other_config:vhost-postcopy-support

ovs v2.12.0 introduced the option to enable postcopy support[1]. This
adds the capability to manage the option.

[1] https://github.com/openvswitch/ovs/commit/30e834dcb5
Change-Id: Ie295a8207fdac4afb4eff37fe4eb49b3c942ea77
"
413,puppet-vswitch,9d5c61630a53192000b68d3548b6c0c64dae8baf,"Allow configuring PMD Auto Load Balancing

This change introduces a few parameters to enable and configure PMD
Auto Load Balancing feature in ovs-dpdk.

Change-Id: Idec390b4b01a2f79cbd885fd83c8bf902c9816e7
"
414,puppet-vswitch,d46e4588870a33d5c3b1bc4288f5049b9dc44dcb,"Remove unused ovs_dkms_package_name

This was used when Debian required the openvswitch-datapath-dkms
package but the package was removed long time ago.

Installation of that package was disabled by [1]. The logic to install
the package was completely removed by [2] and now it is no longer used.

[1] f4d19a7a07eb71034f92d283b598f753fc5ec560
[2] 3ff72b5736d94ff32535ab345df4cb588c95286f

Change-Id: Id4133d74bfed217ca8a58f136d665d76cc233fb0
"
415,puppet-vswitch,0dd46d61652afe1e3492ea50bdb208b0d84b7c92,"Ensure boolean values

The current logic to handle the following three parameters expect
these accept boolean values and can misbehave if non-boolean value is
passed.
 - enable_hw_offload
 - disable_emc
 - enable_tso

This change introduces additional validation to ensure boolean values
are passed.

Change-Id: I5eb4a151c74011c7ad451675bdfd8f9616d0770c
"
416,puppet-vswitch,b70e038fe526972af73d99fe9f3574bed7a31119,"Remove usage of $::os_service_default

... because it was deprecated during Yoga cycle by [1].

[1] fb9a08d9726b79d2dcca34dab00150a1b62ef529

Change-Id: I16ed985cc1eee3c923bcd1e5ecdc2266658bed8c
"
417,puppet-vswitch,f68f987557afebc43a74af9e5390f72de2faac82,"Fix typos in parameter description and test

Change-Id: Ifbf562a2e7876b92d2b54ec5ee99b43e526c6d7a
"
418,puppet-vswitch,9cc95cb07dedeefedd462a8d7b40b55f46646d4c,"Merge ""Remove redundant implementation / warning"""
419,puppet-vswitch,dd7c84fab21ee841a3b24aac788a44758e5132c9,"Remove redundant implementation / warning

This change removes the redundant implementation introduced by
fb9a08d9726b79d2dcca34dab00150a1b62ef529, which causes duplicate
warning messages.

Change-Id: I7a3917142854c77d24524654a093be1620101032
"
420,puppet-vswitch,bde509f8ad2cb69155bbc01a5d81bc4526054e14,"dpdk: TSO support

This change allows users to enable TSO support[1] in ovs-dpdk datapath.

[1] https://docs.openvswitch.org/en/latest/topics/userspace-tso/

Change-Id: Ib88dbcfc78e703a4249b942938c0f985f826b5b4
"
421,puppet-vswitch,8101f92cfaab65af942e1ef9f6aacb23bf983372,"Merge ""dpdk: Create port and bridge after openvswitch service is configured"""
422,puppet-vswitch,241169515643c880ea59e7ad5ac5035d5f428f24,"dpdk: Create port and bridge after openvswitch service is configured

This change ensures that vs_port resources and vs_bridge resources
are invoked after the openvswitch service is started, when ovs-dpdk is
used instead of normal ovs.

Dependency management is refactored to use the autorequire definition
of resource types.

Change-Id: If2d062823955b9df30d4a980166d7ab0a18f4b5d
"
423,puppet-vswitch,55af0b29fb075cf4eb1e3dccde8f0b3c73906fc4,"Remove remaining parameter for Dynamic Kernel Module Support

... because it was deprecated during Yoga cycle[1] and has had no
effect since then.

[1] 3ff72b5736d94ff32535ab345df4cb588c95286f

Change-Id: I7a24045ee414a0ae81aa7093621ce07d791e5e31
"
424,puppet-openstack_extras,5a6ef41d19133505bef972ceb711cd5cb21d9884,"CentOS: Switch default to zed release

Change-Id: I05326c3231cb1ca2186731afa249e1cbdf1184d9
"
425,puppet-openstack_extras,bdf0f42d522d79266c3292005866de8ed0285112,"CentOS: Remove deprecated parameters

These parameters were deprecated during the past cycles and have no
effect since support for CentOS 8 has been completely removed.

Change-Id: I46cf7b3ae2e2d0cc8521653a1eba5ddb20d7e0eb
"
426,puppet-openstack_extras,e5b6421c2de46ab8df67d1fd881f2dc463506288,"Ubuntu/Debian: Switch to yoga

Change-Id: If5d114d663459ee44d9191d50a98c4e264e3309b
"
427,puppet-openstack_extras,73ae3a60ac571cb0fca65952f86a56b18645bb80,"Remove deprecated manage_priorities

... because it was deprecated during Xena cycle[1].

[1] edf439e71c15a5f50f09957a48148e2c4357aa5a

Change-Id: Ia680bdce8e548996f577e76dbf2823f2ddda5b25
"
428,puppet-openstack_extras,98a21c82864805f169739835fc4adb2063557924,"Remove logics for CentOS 8

.... because CentOS 8 (Stream) is no longer supported.

Change-Id: I16fdf7a5685f6dc8371bed3800dfc26d7f1536ec
"
429,puppet-openstack_extras,b59c8bb98620932558b25ff0e82f0afc2b4e315f,"CentOS: Purge advanced-virt repository

This is follow-up of 7c456d4b698817e185a11e8cee5cc30aa333cc89 and makes
sure the advanced-virt repository is purged when disabled.

Related-Bug: #1969484
Change-Id: I268675a4d17eb63861de5966e5b95434b792dd10
"
430,puppet-openstack_extras,bfad5e4dff2204a55d43f5acbfd1c60fa03dfa7a,"Remove deprecated manage_whz

... because it was deprecated several cycles ago[1].

[1] 9b63dc312ee289681106573d542b7c3a1e4a0ead

Change-Id: I60e37d1c555422c65760705377a7f9c469142e3f
"
431,puppet-openstack_extras,a3b178709087a5f3da85087fd2299b9d1eee6962,"CentOS: Deprecate the stream parameter

... because now only CentOS Steam 9 is supported.

Change-Id: I9d39f23159505cec8fbcdd055e6c1fed4b995115
"
432,puppet-openstack_extras,41f06f8f7b2fdf8a0eb2fe2ae60cf01f5f1a8152,"cs9: Fix URL for OpenStack packages

CentOS Stream 9 packages are hosted at mirror.stream.centos.org instead
of mirror.centos.org. Also the directory structure is a bit different
in the new mirror server.

Closes-Bug: #1978332
Change-Id: Ie8436a527fc308b70a7c3b34fb86a32604f836ff
"
433,puppet-openstack_extras,351cd2427675269e1a5f0a6519d115a40d7abbc3,"CentOS: Switch to yoga release

Change-Id: I77f2b1e229dc9b6cd84bc0dddcfbf9582b7312dc
"
434,puppet-openstack_extras,7c456d4b698817e185a11e8cee5cc30aa333cc89,"cs9: Do not enable advanced virtualization repository

The advanced virtualization repository is not available for CentOS
Stream 9. This change disables the repository by default accordingly.

Closes-Bug: #1969484
Change-Id: If888cf4f37a625f54ba89ae40a4f30e76c11987e
"
435,puppet-rally,9ddb9b608d7c618220d7928555bf722fbaf36c2d,"Migrate parameters to the [openstack] section (2)

The [user_context] parameters and the [cleanup] parameters were moved
to the [openstack] section by [1]. This change updates the parameter
sections accordingly.

[1] 4f955b08ec34b5144594bc52b086b24941d51323

Change-Id: I7306bf71b02a2d6e783334b7854515725cc05f0e
"
436,puppet-rally,3839e246bdf07d42ee0d7520903dd053da3bbe38,"CentOS: Install openstack plugin package

Currently plugins and jobs for OpenStack environment are not included
by the base rally package but these are provided by the independent
plugin package. This change ensures the plugin package is installed.

Note that the plugin package is not available in Ubuntu/Debian now so
the package is still missing in these distributions.

Closes-Bug: #1969113
Change-Id: I7b3b285f1cb298bbabae012862ae5dc1223bf602
"
437,puppet-rally,0c42b114e40df5ce53fe71dbdcf002d93dab8820,"Cinder: Support tuning parameters for backup feature

Change-Id: I0154bcc2f4c4061c8b567ed9e84f2e1497fc0247
"
438,puppet-rally,374608c387d6414eddd37b09535db38827a87bc6,"Remove clean up logics for older releases

These logics were added during Yoga cycle by [1]. Because the old
parameters should be removed by these clean up logic when a deployment
is upgraded to Yoga, the logics are no longer required in Zed and
later.

[1] 08640cf6702624e2ad9f2c13ebdcb38201ebe87b

Change-Id: I6b56b05479216eb3249fa016eced0caa7b052875
"
439,puppet-rally,2048e60e708b2c1fbb1f572236a524ce2c71059e,"Remove deprecated role parameters

... because these were deprecated during the previous Yoga cycle[1].

[1] 411dffea5d65c5524fb003cf05bb92659e8d057f

Change-Id: I317fb90858e6fcd542735cc50d36670dd8cf5749
"
440,puppet-rally,5ab004c528d838fa4d5bb5350a555c21f9874a12,"Add support for octavia_* parameters

Change-Id: I2e64b0864bed786d1c3f2912a3fddb7bdc7c9176
"
441,puppet-rally,411dffea5d65c5524fb003cf05bb92659e8d057f,"Deprecate usage of [role] parameters

The parameters under the [role] section were deprecated in 0.5.0[1],
and were removed in 0.9.0 . These parameters should be now set in
the [openstack] section and this is supported by the different
rally::settings::tempest class.

[1] 48b99755826fc4851b0aadad2ea92a4d4b4a5857
[2] 435401e0089fa4861709d850ecf49aa9ac974d3c

Change-Id: I3080dc51e38bed05b358974ab25f37e3664bf31a
"
442,puppet-rally,08640cf6702624e2ad9f2c13ebdcb38201ebe87b,"Migrate parameters to the [openstack] section

The parameters in the [benchmark] section and the [tempest] section
were deprecated and have been migrated to the [openstack] section[1].
This change updates the parameters used to define parameters under
the new section.

[1] e9539a16fe2e110d7b60a0f0dc95debf715fed36

Change-Id: I0bfabb0d2585a2093c6385325b69322b3041c022
"
443,puppet-rally,3776bf1fd356b6335e7e6b0ad2e9f32296f1ba9e,"Remove deprecated database_min_pool_size

... because it was deprecated during Ussuri cycle.

Change-Id: Ia97a8bf53140ea9553e8438578f217ac55af1108
"
444,puppet-rally,cfcf315f180cd3b3b584af76bca634cb99f5480a,"Remove ineffective pick functions

The rally class doesn't have any database parameters thus the logic
to pick these parameters are never used.

Change-Id: I77dbb47ebe0af89b8dede09b3f675c740eb7bc0c
"
445,puppet-ovn,1bfe785fd5773ab52bbe892d48ba3af5428add60,"Add support for SSL connections to NB/SB DB

To allow ovn-northd to connect over SSL, the key, cert and cacert needs
to be set.

Co-Authored-By: Jake Yip <jake.yip@ardc.edu.au>
Change-Id: I574992748506e357af383588fb89b45203dee738
"
446,puppet-ovn,889de8b44dd24fae3c7942735a46e7a3d3aa9dbd,"Add support for clustered DB

For a cluster db, nb_db and sb_db should be set to the cluster
addresses[1] instead of default local unix socket.

[1]
e.g. ssl:192.0.2.1:6645,ssl:192.0.2.2:6645,ssl:192.0.2.3:6645

Change-Id: I8f3a8ae0b7c3803726568cf4a1a132a874d00aa9
"
447,puppet-ovn,db18c169114496de48904d501b9d20be79671310,"Merge ""Remove logic to support $::os_service_default"""
448,puppet-ovn,cb9fed3f7aca11dc1b4d6a3867ae4d367b53b671,"Remove logic to support $::os_service_default

... because support for $::os_service_default was deprecated[1] during
the previous cycle.

[1] 5c809de01630ee7eede500106143810ca57b58b5

Change-Id: Idb92e3d4f52eefabca992c027f1576700fc63234
"
449,puppet-ovn,bd2256daeae7ef1a1344cdb172e0f4422ceba706,"Add an extra space to align variables in class ovn::controller

Add an extra space to align variables in class ovn::controller

Change-Id: I40afe284da3b6c0b6f7d6af813a24801f8f40654
"
450,puppet-ovn,b5d38dcbd4cc8a56cc0d028f982accf23a19b15c,"Add support for ovn-ofctrl-wait-before-clear

Support was added for this option [1] to avoid dataplane downtime
during ovn upgrades where schema changes have happened. This
adds the ability for us to configure it.

[1] https://patchwork.ozlabs.org/project/ovn/patch/20220808182845.2746916-2-mmichels@redhat.com/

Change-Id: Ia3112b9a219b90af718c49776da49078449f09a2
"
451,puppet-ovn,a377b3649499532a8b59df5d2334bd6c28dc538b,"Remove redundant resource order

The puppet-vswitch module already makes sure that the vs_config
resource automatically requires the openvswitch service. Thus defining
the same order is not necessary.

Change-Id: I8825a7438ba20be97da71acabd57604e7948e130
"
452,puppet-ovn,7c1c3312fd2eed7a7f282d72d56cf6ffd1bc2587,"Fix options unmanged by default

The following options are not managed unless the corresponding
parameters are set.

 - external_ids:ovn-cms-options
 - external_ids:ovn-chassis-mac-mappings

This change ensures these are purged by default, to avoid leaving old
settings.

Change-Id: Id98eb9b2da1248b6e49015c8588ceb901362ce72
"
453,puppet-ovn,054a60c360f6ef9a06c146131f502444b8a9f0d0,"Add support for external_ids:ovn-encap-tos

... which is available since v21.12.0[1].

[1] https://github.com/ovn-org/ovn/commit/9f2eb5cdb6d67fc8c7e6f477bc4bdc94cfbca028

Change-Id: I33931579b15a1629007dbe3a3d48433739b0ce56
"
454,puppet-ovn,59ffa355e9e1e4f391cdfa87d6bc0c3d7e722dd6,"Ensure ovn-bridge-datapath-type is removed by default

This is follow-up of 5c809de01630ee7eede500106143810ca57b58b5 and
ensures the ovn-bridge-datapath-type option is removed by default.
Current Puppet does not ensure the value in case a nil value is passed
thus setting value => undef has no effect.

Change-Id: Ia7e85756882606912e06a6742cd35517b568dffe
"
455,puppet-ovn,4f58f3ccd36f46dc20556653d5304ec1fe9c3865,"Merge ""Use native property to set mac table size"""
456,puppet-ovn,7e15fdd138f6d7bdea68ea614d276627e2181ac3,"Refactor generation of northd options

This change refactors the logic to generate northd options.
The main change is to split individual options to a separate string and
concatenate the arrays of options to get the all options.

Change-Id: I4094214cb790497bbab36968fe97d93366898e67
"
457,puppet-ovn,289fa3955634aa8a9607484c77d1c343592874c9,"Use native property to set mac table size

Related-Bug: #1958873
Depends-on: https://review.opendev.org/850086
Change-Id: Ic9ed651720dc6089cb81a6b303695e62883ad7bd
"
458,puppet-ovn,9620b38cf0956c09c086c44033b1a021bbc7617b,"Stop converting integer/boolean in vs_config

Now the vs_config resource type accepts integer or boolean and we don't
need to convert these types to strings.

Depends-on: https://review.opendev.org/823244
Change-Id: Id1d2d6eda7747ae7a751214860eed560a5a32499
"
459,puppet-ovn,ad6d4bdbe9b2bb26e8dfaef10120b1476ffc8240,"Fix validation of datapath_type

Commit 5c809de01630ee7eede500106143810ca57b58b5 updated default value
of $datapath_type but the validation logic was not properly updated.
This change fixes the logic so that it properly fail with the new
default value (undef).

Change-Id: If44a90a817bf1fd5d5b9bd15fa915243a048a196
"
460,puppet-openstack-cookiecutter,51dee31bfa3ef26111fa5cb5c0c99fd7c7e02491,"Fix dependencies related to openstacklib::policy

Since [1] was merged, not only openstacklib::poliy::base but also
openstacklib::policy::default is included to manage the policy file.
This change ensure openstacklib::policy::default is executed after
the packages are installed.

[1] 740d1bb822e8543535a2fccb4f2eab4b5809422c

Change-Id: Ia100cbf628590218dfa4afa051b0fa8acd024a5a
"
461,puppet-openstack-cookiecutter,23acf5956dc4a3dc2931be95f9752eeca27cc79c,"Simplify definition to ensure keystone resource creation

Use the whole resource type instead of its individual resources, to
rely on interface instead of implementation of the dependent module.

Change-Id: I00b501ff5a9e0411445c253febb7f60f31f8babf
"
462,puppet-openstack-cookiecutter,333acdd95607d81b21e56762dea96ae9a6b3db17,"Allow customizing project/system roles

Change-Id: Id3b65ff4dcc973b74298ea91f9da7cbafa0f5da7
"
463,puppet-openstack-cookiecutter,740d1bb822e8543535a2fccb4f2eab4b5809422c,"Allow purging policy files

This change introduces the new purge_config parameter to the policy
class so that any policy rules not managed by puppet manifests can be
cleared.

Change-Id: I1c0739759c43996def7777c4f9aec667d45c2afc
Co-Authored-By: Martin Schuppert <mschuppert@redhat.com>
Depends-On: https://review.opendev.org/802305
"
464,puppet-openstack-cookiecutter,6a070a817f516eab832cb94a18d1ed87e24aa402,"Use consistent service description

Change-Id: I0a0271139563e2c75cc54fa8957a2a51f2dd0606
"
465,puppet-openstack-cookiecutter,dda85763464c387768bcd2c11b0c681fb55aaf71,"Add support for [keystone_authtoken] system_scope

Change-Id: I07bf595085fda652f059bfc9dd5d9330d5ed3278
"
466,puppet-openstack-cookiecutter,e6891d5f9ba38c5e5adfa1a5cd2fc491e14544b3,"Skip dependency on keystone endpoint if endpoint is not configured

Change-Id: I198635c5d867d80c40cc43a0ba783aa559d28e51
"
467,puppet-qdr,9799862f8112ea40687c3924bb88670319d7d116,"Fix type validation of qdr::listener_port

Currently qdr::listener_port is set to a string by default and triggers
the following warning.

validate_legacy(validate_re) expects an Integer value, got String at
[""/etc/puppetlabs/code/modules/qdr/manifests/init.pp"", 198]:

This change fixes type validation logic about the parameter to get rid
of the warning.

Change-Id: I78203816bd91c8efe0673045fdc6956c83044053
"
468,puppet-qdr,94a6b90a6dc72ea9053130ebe7e18eeb331194d6,"Drop Fedora support

Fedora support is never tested, and has been unmaintained for a while.
Because we don't expect any actual user using OpenStack on Fedora, this
change drops support for Fedora directly.

Change-Id: Id0f6bf8e1e1f622c957477a8895ac99584176f33
"
469,puppet-qdr,6f47b4c6a52c44252c67448d8a175682b08bc8fa,"Fix lint errors with the latest lint packages

This change fixes the following lint errors discovered since we removed
pin of lint packages.

manifests/init.pp:218:WARNING: absolute class name reference
manifests/init.pp:219:WARNING: absolute class name reference
manifests/init.pp:220:WARNING: absolute class name reference

Change-Id: I13332d9c2a91d2b10494ec9f77652cc564d454b2
"
